用户ID,用户名,评分,评论内容,点赞数,发布时间,设备型号
103888939,空海,5,我萌新想问问克苏鲁之眼怎么打😭😭,1,2022-05-22 21:59,一加手机Ace
429424436,阿巴阿巴,4,想问一下存档和人物还能恢复吗，两个玩了40+小时的角色和存档都没了，希望能解答一下😭,1,2025-02-11 17:37,Redmi Note 12 5G
628251854,我是紫衣人,4,我就更新一下怎么地图全没了？？？还我地图啊！！！！！！😭😭😭😭😭😭😭,1,2025-02-11 17:30,华为 荣耀 畅玩9A
593454432,北凯,4,泰拉百科一打开怎么全是违禁网站,,2025-02-11 17:08,Vivo V2314A
608355888,年万林,5,被游戏官方被迫评论,1,2025-02-11 17:02,Vivo iQOO
558191924,𝖕𝖍𝖔𝖓𝖐,5,咋就一直停留在这个界面？,,2025-02-11 16:47,Honor Play 30
556406576,珺珺,5,非常适合和小伙伴一起玩<br />非常好玩,1,2025-02-11 16:47,未提供
361264899,生活充实,5,很好玩 值得一试 ，推荐玩三秒真男人 法师！,1,2025-02-11 16:30,OPPO A9x
702021964,通,5,好玩，好肝，好品，就是搜攻略,1,2025-02-11 16:18,Vivo U5x
476499366,User476499366,5,这是一款十分值得玩的游戏，和朋友玩了好久，很推荐,,2025-02-11 16:17,Vivo S15 Pro
609773952,高端客户,5,泰拉瑞亚终于更新了,,2025-02-11 16:13,华为 荣耀畅玩20 5G
536032110,（∩▽∩）,3,明明是单机游戏，但老是更新，不更新就不能玩,,2025-02-11 16:12,未提供
343729700,zxy.,1,为什么我没有打折,,2025-02-11 15:17,Vivo IQOO Neo6 SE
647326210,快乐的跑,4,"听别人说是挺好玩的，但是为什么我卡在taptap登录界面,点登录之后就没用了?",,2025-02-11 15:01,华为畅享10 Plus
72709303,手机用户72709303,5,之前在浏览器下国际服玩 玩了几个月感觉很好玩 ，今天也是直接拿下了，好吧,,2025-02-11 14:50,Vivo V1916A
124369675,游离式,5,为啥锁45帧了,,2025-02-11 14:01,一加手机Ace 3
541167589,哈库呐玛塔塔,5,出mod吧，要不真没啥可玩的了,2,2025-02-11 13:52,华为 Mate40 Pro
585520446,@,4,找个一起玩的，我是个新手😭,,2025-02-11 13:40,Vivo IQOO Neo8
594239110,UN,2,游戏本身挺好玩，有死big，时间回溯，有一次进去之后地图全黑了，得重新跑图，重进没用，世花苞挖了不出花，联机进不去😊😊,,2025-02-11 13:12,未提供
39715222,中,5,给萌新提个醒全物品存档在网上是免费的不要在联机房间买游戏物品,,2025-02-11 10:53,OPPO A92s
579284604,舞剑斩桃花,1,别的都好就是你这个操作布局不是一般人能接受的😒😒😒,,2025-02-11 00:43,一加手机Ace 3
360771376,Absurd🌙,5,这个天顶剑有bug，一开始按右下角的加号键可以自由移动。现在就没有了 把所有设置全都调成默认了也没用,,2025-02-10 22:35,Huawei MatePad Air
698125385,°꒦ິ^꒦ິ°,5,挺好玩的，我就想问一下能加模组吗,,2025-02-10 22:25,Vivo IQOO Neo7竞速版
639991352,阿狸,4,能不能出模组啊，玩家自制也行啊，玩原版都快玩吐了😥，求官方能看见我的评论，照顾照顾我们没有电脑的老玩家,4,2025-02-10 21:33,Vivo IQOO Neo9 Pro
400913680,恋花情,5,怎么来说，也是玩了6年多的游戏了，pc，手机都玩，从一开始什么都不懂的萌新到现在一路走过了很多很多，喜欢夜晚飘起的孔明灯，喜欢灯火通明，外面刮着大风的呼呼声😊,,2025-02-10 21:04,未提供
669383052,备,4,什么时候更新1.4.49啊，电脑版就是1.4.49，手机版和电脑版版本不同都不能联机,,2025-02-10 18:40,小米Xiaomi Pad 5 Pro
565040628,宇,5,有点浪费时间，感觉什么都没干天就黑了。,1,2025-02-10 18:14,iPhone 11
338667340,桐#,1,不好玩,,2025-02-10 16:41,Redmi Note 12T Pro
500000654,予待,4,好玩是好玩，但是我想吐槽一点为啥每次进入别人存档不在先前待的地方而是在出生点这是为啥,,2025-02-10 16:26,未提供
610118673,松柏,5,开放度不是很高 ，但是非常好玩 ，就是那个沙漠的矿洞有点难搞 ，还有挖到地狱之后也比较难打 ，可能是我比较倒霉，没拿到什么好的东西 ，可以加一些新矿吗？,,2025-02-10 15:44,未提供
8709732,不做你的珍妮,5,最终棱镜薄纱长直简直太爽辣🤓👆,,2025-02-10 14:08,小米Mi 10S
125849615,紫罗兰永恒花园,5,可以像steam一样联机吗,,2025-02-10 13:24,Redmi K50
597618349,云,2,不是，怎么重置不了复活点,,2025-02-10 12:32,Honor X50 
567927657,好了,5,我还是觉得还是国际服一只皮皮蛙修正实惠,,2025-02-10 11:39,Huawei P60 Pro
692046561,1,2,登录能出问题，加载能出问题，存档能出问题，关世界也能出问题，QQ客服就跟似了一样，联机房间不是卖装就是乞讨，修修你那bug吧,,2025-02-10 11:22,荣耀 50
699514152,浮南村,5,就是有没有那种不是旅途的全物品地图啊？😭😭😭打的我好难受啊，我想拿东西爽爽。,,2025-02-10 01:02,Vivo Y55t
56668918,Askiltsyus,5,叠个甲，本人steam游玩时间130h+，第一个档就是大师，这里我给各位萌新提个建议<br />1.萌新建议第一个档别选高难度，不然你会看到前期一个史莱姆打掉你半管血的操作（）建议选低难度的先通关，等熟悉怪的攻击方式再去尝试高难度<br />2.打完骷髅王可以去找一下微光湖然后造一个刷怪场，这样肉后能够快速刷到材料然后过度<br />3.记得要挖隔离带，不然邪恶地带传染到晶塔npc房子就没得用这个晶塔了<br />4.这游戏最好和朋友一起玩，一个人会很肝（）,,2025-02-09 23:21,未提供
573984157,123456789,5,都很好只是我的1.4.5呢！！！,,2025-02-09 23:11,Huawei Nova 9 Pro
426624439,爱莉爱莉爱,3,心动你快去给我修好麦克风😡开了之后关不上,,2025-02-09 23:01,未提供
648043559,cfg,3,这玩意儿怎样退款？,,2025-02-09 22:21,Honor 70
351574770,落墨,2,一天玩10个小时boss打一堆，挖狱石的时候感觉太无聊了，不适合我,,2025-02-09 21:48,红米K70E
562541042,废里废气地仔,5,本人有个大师档玩了70多个小时，对想入坑的小伙伴们提几点建议🙃<br />真心不推荐萌新上来就玩高难度，不熟练的话打boss就非常坐牢，对自己有信心可以专家起手，毕竟肉前几个boss（除了骷髅王)的饰品还是不错的👍<br />对于四职业的挑选，战士高防御的同时武器种类多，但是前期比较弱势(手短的痛)，射手手长但是比较刮痧，后期造子弹挖矿也比较费时间，法师高伤害但是没饰品玩的很难受，还有魔力病一生之敌，召唤师操作好的话伤害很爆炸(切鞭)，但是实在太脆了(12个神圣锭绑头上都不止一点防御😰)          建议新手玩玩战士这种容错率高的，而且后期手也没那么短，其他俩职业也可以考虑，比如说射手可以溜着怪打，法师buff上满输出很强，虽然有点脆，召唤师真心不推荐(玩召唤师被打自闭了)，基本上被一个伤害高点的小怪打到就大残，爆发伤害很恐怖，但是怪打召唤师的伤害也很恐怖🙃<br />腐化和猩红，腐化的怪种类不多，猩红这边是大乱炖，什么样的都有，世吞和克脑的饰品一个减伤一个概率免伤+暴击，明显克脑饰品上限高一点，肉后腐化有咒焰，可以给怪上一个高额持续伤害，猩红有灵液，上了可以给怪减防，这里我力顶猩红👍<br />一定要保护好丛林，防止被邪恶环境感染，而且尽可能在肉山前把就把刷生命果和世花花苞的场地搞好(肉山后的丛林简直就是地狱，大师模式毕业套，丛林王八一转半管血没了😇)<br />还有就是什么时候更新1.4.5！我要玩召唤师新鞭啊😭😭😭,122,2025-02-09 21:38,Redmi Note 12 Turbo
425135235,小电猪吹风    佩恩,5,加个模组行不行,3,2025-02-09 21:05,未提供
609556904,violet,5,太好玩了，强推！！！,,2025-02-09 20:33,OPPO PFTM20
702292616,反对之声,5,世界上有两种人<br />1类是根本没听说过泰拉瑞亚的人<br />第2类是游玩时间几百甚至几千个小时的人,2,2025-02-09 19:57,未提供
548965908,上岸,5,强烈推荐 只是联机时服务器特卡,,2025-02-09 18:35,iPhone 13
594286691,哈哈哈,5,我很少评论游戏，但这个游戏是真的神，从小时候的1.2一直玩到现在，爱不释手,,2025-02-09 18:06,未提供
702890269,V.,5,不愧是像素风游戏里面的3A大作,,2025-02-09 16:46,红米 K70
410400429,咲,5,总感觉材质变化的好难受，讨厌的审核,1,2023-02-19 12:46,Redmi K70 Ultra
442336605,fhghhhhg,3,为什么我的泰拉瑞亚创建不了世界一点创建，它就会让我输入名字，我输入好了，它还是会一直让我输哪位大佬能说一下这是怎么回事儿？,,2025-02-09 15:16,OPPO R9sk
74505343,渴望幸福,5,可玩性非常高最好叫上朋友一起玩就是有点肝新手入坑建议和朋友一起玩一起探索就是开始的时候千万不要选择大师难度太难了但是我还是通关了玩久了之后就可以挑战一下特殊种子比如说天顶世界什么的本人已玩过所有职业新手入坑最好玩战士召唤师可以算是最难的,15,2025-02-09 13:44,未提供
59624538,无聊到羽,5,我玩模组刚开始玩灾厄的时候玩的专家复仇将近半年多才整明白点，然后我原版大师只有联机靠朋友帮忙最后才打赢的月总，从17年玩泰拉到现在的老玩家里我应该是最菜的了吧[笑哭],1,2025-02-09 11:54,vivo Y200i
603654109,吾乃詹某,3,我朋友创建角色怎么出来就没有，没角色我朋友又创不了世界，这是怎么回事？,,2025-02-09 11:08,Realme真我V60s
482244424,。。。,5,好玩，新手玩了几天，很上头，有种相见恨晚的感觉<br />能搭房子能探险能开宝箱能打boss，地图丰富不单调，换地图会切音乐，我最喜欢发现微光湖的那段，真的营造出了一种人类发现新大陆神迹的氛围。,,2025-02-09 09:10,一加手机Ace 3V
33790010,丽彻爱吃佃煮,5,哎呀，真是太好玩，<br />手机就应该也加个模组玩😱,2,2025-02-09 05:29, iQOO Neo7 SE
547598781,天水,1,打BOSS一死就给你自动存档，打赢了就不自动存，自动保存关了还这样，恶心吐了,,2025-02-09 02:56,未提供
385611213,风杏子啊,5,万年一更新,1,2024-05-02 22:14,红米 K70
123479708,002,1,我之前已经买过一次游戏了，为什么更新还要再买一次,2,2025-02-09 01:11,未提供
357925708,禁忌,4,原版已经玩腻了，什么时候把pc端的那些mod全端上来？我已经等不及了。,,2025-02-08 23:32,联想TB331FC
68297021,LQH,5,什么时候更新一下可加模😑,,2025-02-08 22:45,未提供
363446497,无湖,5,没出国服之前玩的有一段时间，打通关就觉得不好玩儿了，因为个人更喜欢新的东西，更想体验这种第一次的感觉，所以希望可以出模组，像PC端的灾厄之类的模组可以提升游戏可玩性，看别人在电脑上玩儿的开高达，我是真想玩儿。,,2025-02-08 21:37,Redmi K50
408486533,langbai,1,服了这联机，忘记设置密码，我都退出来了房间还开着，别人随便翻，图也被炸了,1,2025-02-08 21:26,Xiaomi Redmi K60 Ultra
514381051,老李头,5,😥我说一下最近联机房遇到的问题:<br />先是我和好友开了一个房  有密码的  玩着玩着有一个人进来了 当时我两很蒙 我刚想把他踢但是在踢人那看不到那个人 【他的名字是一串乱码】之后他就来我身边  不知道为什么我身边一直有地牢尖刺  【他是一个100血 没穿任何装备的人】但是他有幽灵套的效果 之后我就卡退了<br />希望严惩那些开g的 我很喜欢泰拉瑞亚这款游戏🙃<br />想想 一个人突然闯进你的有密码的房间 并且 把你的地图毁掉 甚至不能把他踢出去…😓<br />希望官方能看到😃<br />还有为什么我以前玩泰拉瑞亚就是179小时 但是现在我又玩了很久 依旧是179小时 这是为什么?😠<br />按理说我应该早就超300小时了 不信可以看看我的主页😋<br />这就是我的问题     望周知😄,3,2023-04-27 19:34,未提供
691801872,下界芝星,5,不愧是沙盒三巨头的顶端👍👍👍,3,2025-02-08 18:01,iPhone 11
640050481,白露,4,就是有点卡，其他的都特别好,1,2025-02-08 16:09,小米Xiaomi Pad 5 Pro
530460665,Mordrey,5,问:渔夫为何要存在😠,1,2025-02-08 15:51,华为Mate 10
435077398,白青松,5,泰拉瑞亚的角色满了，如何再创角色？,2,2025-02-08 13:48,Vivo V2136A
647622177,蟹黄虾米,5,玩的专家级独自开荒，这游戏有点小肝，但肝的时候也是非常的快乐，刚开始的我萌新一个玩的有点懵，搜了挺多攻略的，玩着玩着就着迷了，每打败一个boss，做出一件装备都非常有成就感，真的好舍不得，做出天顶剑的那一刻感觉突然就没劲了😭😭😭,4,2025-01-23 01:58,未提供
511330177,淡看，伤感美。,4,10年老玩家路过！希望更新到下图版本细节，这版本多加了世界图玩法，增加了可玩性。给4❤️,1,2025-02-08 11:45,魅族20
497559119,1589,5,我觉得很好玩可是能不能有人教我。怎么加模组？,,2025-02-08 11:12,红米K20 Pro
8192423,SPiritual  Peak,5,宝宝你永远是最可爱的像素人😘,,2025-02-08 04:01,小米Xiaomi 14
526132944,idjun233,5,希望能整顿联机环境,,2025-02-08 02:42,未提供
466241166,你有完没完,5,满分💯，14年入的第一款正版steam游戏就是泰拉瑞亚，今年都11年了，从懵懂少年变成两个娃的爸爸，以后我娃长大了也要带他们一起多人游戏！,,2025-02-08 00:18,iPhone 11
458462422,万冤身,2,什么时候才能添加mod啊,,2025-02-07 23:53,Vivo IQOO Neo5S
424637501,mi酥,1,以前下过但觉得操作太难也没有mod就一直玩的pc版现在下回来结果这是个啥啊，连角色都创建不了,,2025-02-07 21:13,未提供
349431059,User349431059,1,手机操作有亿点点困难,,2025-02-07 21:07,HUAWEI Mate 20 X
479433779,最帅的崽,5,一玩玩上瘾了,,2025-02-07 20:21,VIVO IQOO Z1
441524560,乐盒,5,求一个没玩过泰拉的脑子,,2025-02-07 17:44,Vivo V2426A
445680237,山田安旭,3,我和朋友玩，接了个电话，游戏就没声音了，就退出来一下然后就一直进不了游戏了<br />一直加载失败和网络连接失败,10,2025-02-06 18:03,一加手机Ace 3
429704304,是助手呀,5,可以，劝大家不要去提前联机，想着搞几件高级装备，那样就没意思了，好玩,2,2025-02-07 15:24,Huawei MatePad Wi-Fi
676698268,Lonely,4,闪退问题 以前不会 今天打开多人游戏闪退😅,,2025-02-07 14:37,iPhone XS
50204341,成雪老师,5,玩了半年了，普通专家大师全玩了（包括纯职业），是真豪丸！！！强烈建议来点模组（灾厄之类的）就算付费也行啊,3,2025-02-07 13:23,iPad Air (5th generation)
368716798,小小狐王,1,哈哈 不让说 让我修改,2,2023-04-21 23:05,OPPO A32中国版
438942083,User438942083,5,可以，可以，非常好玩 就是能不能设置一个打boss的 的顺序 好久没玩了，找不到还得去快手搜,,2025-02-07 11:37,未提供
557252926,怾,1,我想知道跟朋友联机卡掉了为什么把我存档卡没了，气的我肚子疼，心血全白费了,,2025-02-07 02:49,Vivo V2220A
109297161,吃嘛嘛香,3,和好友联机一直显示这个是什么原因啊。,,2025-02-07 02:35,小米13
437113492,嗨糖烨,1,开挂的也太多了吧 没人管吗？,2,2025-02-07 01:35,OPPO PFTM20
630160881,玖怨渡来笙,1,游戏无可挑剔，非常完美。但这一星是打给心动的，这公司将这游戏运营的差到离谱，时不时给你崩溃一下服务器试试，还扣你存档，他搞的那个云存档并不是实时存储的。要是服务器崩溃完之后，你的有些存档会被吞掉，导致你在上面花的时间全部白费。并且如果你删了重新下的时候，你的按键与设置并不会被同时云存，还得你自己重新设置。所以，综上所述，这游戏非常好玩，非常值得推荐。但是心动代理的非常不推荐，而且他还和谐一些莫名其妙的东西，将泰拉原版里的某些物品给和谐的让人看不出来是什么东西，说是和谐倒不如说把原图给抠掉了，能懒到这种程度也是匪夷所思。,2,2025-02-07 00:27,Vivo V2148A
358863616,承太郎,5,给自己补个票，还记得一前和朋友们一起的时候,,2025-02-07 00:26,Xiaomi Redmi Note 11 Pro
700476713,㠪孒,5,怎么用电脑玩啊，有没有大佬解答一下啊,,2025-02-06 23:57,小米Mi 11
550244700,农场主,5,能不能也把灾厄搬过来,,2025-02-06 23:46,Huawei Enjoy 50 Pro
702772449,fhb,4,是好玩的，但为什么一更新我要全新重新买？,,2025-02-06 23:03,未提供
388456717,害,5,有闲钱，想玩点好玩的，小肝一点的，包选这个😜,,2025-02-06 22:30,OPPO PHM110
500532800,爱吃草的凉仙贝,5,我不知道该如何赞美这款游戏，他的自由度那些天马行空的想法令人震撼，始于沙盒但不止于沙盒，如果移动端可以出创意工坊之类的就更棒了,2,2025-02-06 22:14,未提供
553072618,光,5,满分，朋友送的，太好玩了,1,2025-02-06 21:42,HONOR LLY-AN00
569306612,龘焰,4,这咋回事啊，我游戏明明已经全成就了，为什么top没有显示全成就,2,2025-02-06 20:59,Honor X40 GT
436076002,又菜又爱玩,5,额怎么说呢泰拉瑞亚我在很早以前就接触过也算老玩家了还是挺推荐买的但是原版无模组玩久了就没意思了通关五六次了已经不知道玩什么了希望官方可以更新点新BOOS,,2025-02-06 20:35,小米2312DRA50C
442681397,。,2,还是老问题👿<br />倒卖狗屹立不倒，反正房间从早开到晚，但凡能打开自己代理的游戏看看都不至于到现在都搞不定，就等着玩家举报？举报能不能封也不一定<br />神入屏蔽词：你为什么要打游戏内部的东西呢😎，炸弹、手榴弹、雷管、星怒之类的打出来全是$，想跟队友讲还得分开发，枪类大部分都被屏蔽、手枪，霰弹枪打出来都是$，你讨厌射手就直说嘛😓，red看到国服代理都吓得不敢更新1.4.5了，连夜解散制作团队<br />联机大厅屎一样的环境:乞讨的，发装备的，扔垃圾的，招完boss就跑的，毁图的，开挂**的，行走的LED灯闪人眼睛的。游戏年龄限制只有8+还是太低了，18块还是太便宜了，总之就看着环境烂下去吧，就看着萌新被艾斯比侵染吧😎👌,50,2023-10-14 21:12,未提供
629339682,itachi,4,买过一次，为什么还要重新买啊？,,2025-02-06 19:40,Vivo PA2170
369830100,不知道取啥名,1,一直显示未联网，卸载了重下存档没了怎么解决啊,1,2025-02-06 19:19,红米 K70
425193870,飞翔,5,游戏初始化失败bug是怎么回事，解决了再调会5星,2,2025-02-06 18:20,小米Mi 10S
48526792,...,4,泰拉瑞亚本身就是个不错的游戏，如果只是泰拉瑞亚我会给五星，这游戏我从小学就开始玩了断断续续玩了有七八年左右只不过一直玩的是手机版，见过乐逗代理的垃圾1.3，也曾经在官方宣布发布1.3版本日期的早上蹲着下载最新版本，结果被告知有时差，也见过当时有bug可以在开局直接造出来泰拉之刃的向导。谷歌账号这东西本身就容易丢并且也没法找回，一直想买正版，但是又怕白买了，买这个国服本身就是为了给童年补票，不管是备份和保存人物和存档我自己也都会也就是进文件夹里找个文件。结果国服这进来要先实名认证进出都要存档，甚至直接点进去合从这个应用进去的时候明明是同一个游戏但是没云存档启动方法不一样，却玩不到存档，国内的这个健康系统把大多数单机游戏搞得十分招笑，心动代理的游戏也不少虽然因为是国服有很多问题但追起码有了，好游戏，因为国内的政策被搞得玩的难受,2,2025-02-06 19:11,小米24069RA21C
702670311,吗喽,3,我想知道为什么会这样,2,2025-02-06 18:40,Xiaomi Redmi K60E
636093750,狱,5,可算好了,,2025-02-06 18:44,Vivo V2020A
453216195,小湖涂仙,5,有哪位大佬能教教我？这是什么情况吗？我的网是没有问题的，游戏都删了重下了，下午都还可以正常玩，晚上就不行了,,2025-02-06 18:47,Vivo IQOO Neo9
699532121,okok,1,怎么崩了啊玩了这么久的号崩了？那我以后还敢买吗,,2025-02-06 18:45,荣耀 X30i
374007997,宁静志远,4,求解<br />一直这样打开不了,,2025-02-06 18:44,OPPO K7x中国版
380457932,飞,5,服了，删了重下存档没了😂,3,2025-02-06 18:43,Realme真我V11s 5G
57157934,User57157934,4,现在这个服务器很难不让我去玩国际服啊,3,2025-02-06 18:43,未提供
71549564,将终焉,3,希望早点解决问题,14,2025-02-06 18:19,iQOO Neo 5 活力版
702593237,Darren_MOK,5,为什么都是游戏初始化失败？？？,,2025-02-06 18:40,小米Xiaomi 14
24339303,红颜易老,1,种土豆呢？我进去又退出，还关机，再进去，我还以为自己手机和网络的问题,,2025-02-06 18:39,Redmi K50
699751794,鹏~~,3,玩着是不错，但是怎么突然就初始化失败登录不上了,,2025-02-06 18:37,小米Mi 10
587594062,炸天帮仙生,1,一直这样啥意思买都买了,,2025-02-06 18:35,Vivo IQOO Neo9S Pro
120978112,：,1,土豆服务器,,2025-02-06 18:34,一加手机Ace 3
701017564,胡桃,1,进不去，流量也不行，删了重下也没用，手机关机重启也没用，解决不了就退💰,10,2025-02-06 18:31,未提供
456877005,君你你你,1,为什么进不去了一进就说网络连接失败,6,2025-02-06 18:28,未提供
102682327,菜叶,1,我网络满的说网络不能连接,4,2025-02-06 18:28,红米K70E
59731853,维她,3,怎么登不上去，一直那里闪,4,2025-02-06 18:26,小米23076RA4BC
415224657,晓学森,1,在 2025 年 2 月 6 日星期四晚上 6:23 分，我想跟朋友一起玩泰拉瑞亚，但是服务器却爆炸了。对此，我只能说，垃圾服务器永远不优化，多人联机卡成 ppt 。心动，你在干神魔,1,2025-02-06 18:26,Vivo IQOO Neo9 Pro
326746638,ᑋᵉᑊᑊᵒ₂₀₂₀୧⍤⃝,5,这是什么情况，兄弟们？,8,2025-02-06 18:25,Vivo IQOO Neo8
530317485,白,5,这什么服务器这是,3,2025-02-06 18:23,未提供
698262631,User698262631,1,怎么回事进不去？？？ 进去了调5星,4,2025-02-06 18:23,iPhone 8 Plus
605318872,怜,1,怎么回事啊啊,3,2025-02-06 18:23,华为HONOR 20
431853865,*晓枫纸,5,服务器炸了，快点修吧,4,2025-02-06 18:22,中国电信麦芒11
522860928,一条大马哈鱼,5,服务器炸了，赶紧修😅,4,2025-02-06 18:21,Oppo K10 5G
550221906,暮念,2,进不去勾石服务器,2,2025-02-06 18:20,Honor Play 40 5G
645240766,王开,3,为什么我一进去就闪退,2,2025-02-06 18:19,Honor 30S
497431439,孚,5,为什么打不开了,1,2025-02-06 18:18,Realme真我GT Neo2T
454085467,¥：388:；；,4,我也进不去了，应该在维修，很好玩,1,2025-02-06 18:18,华为畅享10s
453462012,AAA,1,啥意思玩不了？,6,2025-02-06 18:16,一加 Ace 2 pro
479509239,我爱你,5,我想问一下到底是怎么了？难道你们也进不去吗？,10,2025-02-06 18:16,小米 Redmi Note 9 Pro 5G
451273133,雨墨,1,啊哈哈哈请问呢，wlan 流量都用了重进了不下六七次。想干什么😄😄😄,1,2025-02-06 18:16,Vivo IQOO Z9 Turbo
702435520,罗纳尔滴滴滴,1,我下载完了。打开就是这样。什么原因啊啊？<br />🔖运营服务：,,2025-02-06 18:16,三星Galaxy S24 Ultra
641157539,川,4,这是个撒子意思啊，突然就进不去了。,,2025-02-06 18:15,Huawei Enjoy 50
529888513,66666666666666,1,不是我真服了，刚获得天顶剑🙄,,2025-02-06 18:14,Vivo Y78m
632113773,红尘,5,逆天更新后进不了游戏,1,2025-02-06 18:14,未提供
564466522,唐,1,兄弟们，登录不进去是为什么，它显示网络连接失败，加载不了,2,2025-02-06 18:13,华为P30 Pro
426874349,༺༃修༒罗༃༻,1,进不去了一加十三，进不去,3,2025-02-06 18:10,一加手机13
426682437,呵呵～嗯,5,泰拉瑞亚咋了 5点50开始就一直进不去,,2022-01-28 15:43,Vivo IQOO Neo8 Pro
475394684,w,4,我为什么打不开了,,2025-02-06 18:09,Realme真我GT6
57222125,ゞ 正在缓冲99%,4,2025.02.06/18:08，炸服了，进不去，真6，一个单机游戏没网居然不让玩，六百六十六,3,2025-02-06 18:09,Vivo V2046A
599396224,123456,2,玩都不给玩网络一切正常,1,2025-02-06 18:09,Vivo IQOO Neo8 Pro
67268147,手机用户67268147,1,毁了，退出去之后就进不去了,2,2025-02-06 18:09,未提供
118738606,凛冬再难见晴,4,今天有bug加载不进去,2,2025-02-06 18:09,小米Redmi K40
689853245,星玖耀辉,4,赶快好啊我还要打骷髅王啊,1,2025-02-06 18:07,Huawei Enjoy 60
508057470,泰亚瑞拉,5,进不去怎么办,,2025-02-06 18:07,Vivo V2133A
625207844,帅气的小米,4,666服务器炸了，进不去啊，我准备跟朋友一起玩啊,3,2025-02-06 18:05,vivo Y3
625107660,星辰,5,只能说十分满意，来自我的自信<br />🏝️世界开放度：个人觉得大世界地图还是有点小,,2025-02-06 18:05,Vivo V2131A
686774974,LOVE山田凉,5,各位朋友能帮我看看怎么回事吗，昨天还能玩的，今天就进不去了，怎么样都没用,7,2025-02-06 18:05,华为 荣耀Play 4T Pro
590511797,口头禅,1,不是哥们，为什么我一直是连接失败啊?流量我也开了还是连接失败，咋了?服务器爆了?,7,2025-02-06 18:04,OPPO PEQM00
479412418,柠檬🍋,1,刚买没多久，点进游戏时候一直进不去，删了好几次，又下回来还是一样,13,2025-02-06 18:03,OPPO Reno 5
682856952,的,4,怎么突然进不去了？,7,2025-02-06 18:01,华为Nova 3
43592495,jjking,1,逆天服务器🤓👍,8,2025-02-06 18:01,小米Xiaomi 14
326910415,廾匸.,5,服务器怎么崩了？,2,2025-02-06 18:01,Redmi Pad
557559646,cfz,4,什么土豆服务器怎么突然就进不去了都用流量了还在载入😅,4,2025-02-06 18:00,华为畅享10e
405472927,猪龙鱼公撅,5,亡了亡了初始化失败是怎么回事😱😱😱,1,2025-02-06 17:59,Realme真我V13 5G
669914476,桂花香,1,告诉你坝这什么意思,3,2025-02-06 17:59,Vivo IQOO Z9 Turbo
512307859,6,4,现在进不去了，怎么回事啊？,3,2025-02-06 17:59,未提供
69261097,爱德蒙.唐泰斯,5,很耐玩，但你这服务器不行啊,1,2025-02-06 17:58,红米 K40S
542424741,正在画画的何小绿,4,为什么我的进不去了,2,2025-02-06 17:57,HONOR Pad 8
651001016,米塔的狗,4,steam＋国际服玩了近300个小时，虽然没怎么玩过联机，但心动的联机真是差的要死，惩罚封号一点也不严格，我相信绝对有人开联机被炸过主城，如果封号严格也不会有这么多炸别人主城的人了,,2025-02-06 17:57,华为GLK-AL00
37949904,胡桃,5,服务器炸了呀,4,2025-02-06 17:55,Honor Play 5T
678590282,H,3,怎么不让进呢？,1,2025-02-06 17:55,Vivo IQOO Z9
670012982,User670012982,1,我游戏打不开,1,2025-02-06 17:54,华为Mate 20 Pro
6679041,Rewin,1,垃圾服务器😓,2,2025-02-06 17:49,华为 Nova 5 Pro
69226685,彻骨,1,为什么进不去,1,2025-02-06 17:52,OPPO Find X6
555247728,阿瑟林斯基,3,而不是我冒昧的问一下这是什么东西,1,2025-02-06 17:51,荣耀 畅玩30 Plus
546530107,…,4,啥玩意啊，土豆服务器是吗？,1,2025-02-06 17:51,OPPO PGGM10
498643158,初生的太阳,5,你这是土豆服务器吗😅😅😅😅,8,2025-02-06 17:50,未提供
25161897,手机用户25161897,4,服务器实垃，平板玩地图万年上传不动，现在直接打不开了,4,2025-02-06 17:49,iPhone 14
691040668,轲轲,4,好玩，但是今天一早登录不上去一直显示网络连接不上，流量也试过了，而且在哥布林重铸的时候按钮一直卡住点不动，希望修复一下,4,2025-02-06 17:44,未提供
589752622,本楠,4,我的为啥打不开了,3,2025-02-06 17:47,华为ADA-AL00
514396987,沉默是金,4,为什么进不去了,3,2025-02-06 17:47,Vivo Y36s
121585178,生煎青花鱼,5,为什么现在一直显示网络连接不上啊？我的网络好好的。,3,2025-02-06 17:46,一加手机Ace 3
542668452,，，！！。！。。,5,玩的好好的，不知道为什么突然进不去了。,1,2025-02-06 17:46,Redmi Note 12 Turbo
68356527,泽荣零,5,为什么进不去，提示没网,1,2025-02-06 17:46,Realme GT Explorer Master Edition
510953046,小金人,5,为什么现在一直进不去啊😓😓😓,3,2025-02-06 17:45,Vivo V1932A
472116568,不才,2,这边建议有条件的在电脑上玩，方便玩mod，泰拉的mod也是有很多神作的。(这是之前的五星好评)。<br />今都2025了，你这联机服务器真的优化过了吗，boss依旧鬼畜瞬移，联机偶尔闪退等问题还是存在。,5,2024-08-04 18:02,IQOO Neo6
366079486,小白管家 🍀,5,为什么现在进不去呀？，一直显示载入中,7,2025-02-06 17:42,Vivo V2046A
450789237,落凡,5,很好玩，但是现在怎么进不去了,5,2025-02-06 17:42,一加手机PHP110
667580269,安徽大帅哥,1,我买了这个游戏，为什么我创建不了角色，不好玩，只能给差评,1,2025-02-06 16:41,未提供
